 5.0000e-01  2.1924e-08  7.7443e-01  4.3516e-02  5.5844e-07  1.2567e-08  2.1941e-08  7.1605e-01  4.9646e-01  3.8521e-08  3.1924e-05  3.1924e-05  1.7993e+00 
 5.1000e-01  2.8255e-08  7.7443e-01  4.3555e-02  7.1444e-07  1.6018e-08  2.8277e-08  7.1604e-01  4.8993e-01  5.0699e-08  3.1350e-05  3.1350e-05  1.7991e+00 
 5.2000e-01  3.6341e-08  7.7443e-01  4.3605e-02  9.1139e-07  2.0380e-08  3.6369e-08  7.1604e-01  4.8337e-01  6.6608e-08  3.0771e-05  3.0771e-05  1.7988e+00 
 5.3000e-01  4.6637e-08  7.7443e-01  4.3668e-02  1.1589e-06  2.5875e-08  4.6672e-08  7.1602e-01  4.7678e-01  8.7335e-08  3.0186e-05  3.0186e-05  1.7985e+00 
 5.4000e-01  5.9703e-08  7.7443e-01  4.3749e-02  1.4685e-06  3.2779e-08  5.9748e-08  7.1601e-01  4.7016e-01  1.1426e-07  2.9593e-05  2.9593e-05  1.7980e+00 
 5.5000e-01  7.6221e-08  7.7443e-01  4.3850e-02  1.8534e-06  4.1421e-08  7.6277e-08  7.1599e-01  4.6351e-01  1.4913e-07  2.8991e-05  2.8991e-05  1.7974e+00 
 5.6000e-01  9.7016e-08  7.7443e-01  4.3978e-02  2.3294e-06  5.2200e-08  9.7086e-08  7.1597e-01  4.5683e-01  1.9412e-07  2.8379e-05  2.8379e-05  1.7966e+00 
 5.7000e-01  1.2308e-07  7.7443e-01  4.4138e-02  2.9141e-06  6.5590e-08  1.2316e-07  7.1594e-01  4.5012e-01  2.5195e-07  2.7753e-05  2.7753e-05  1.7956e+00 
 5.8000e-01  1.5557e-07  7.7443e-01  4.4338e-02  3.6273e-06  8.2149e-08  1.5568e-07  7.1590e-01  4.4338e-01  3.2598e-07  2.7112e-05  2.7112e-05  1.7943e+00 
 5.9000e-01  1.9587e-07  7.7443e-01  4.4586e-02  4.4905e-06  1.0253e-07  1.9601e-07  7.1585e-01  4.3662e-01  4.2035e-07  2.6451e-05  2.6451e-05  1.7926e+00 
 6.0000e-01  2.4557e-07  7.7443e-01  4.4891e-02  5.5270e-06  1.2749e-07  2.4574e-07  7.1579e-01  4.2983e-01  5.4010e-07  2.5765e-05  2.5765e-05  1.7906e+00 
 6.1000e-01  3.0645e-07  7.7443e-01  4.5265e-02  6.7608e-06  1.5787e-07  3.0666e-07  7.1571e-01  4.2302e-01  6.9132e-07  2.5050e-05  2.5050e-05  1.7879e+00 
 6.2000e-01  3.8056e-07  7.7443e-01  4.5720e-02  8.2160e-06  1.9465e-07  3.8081e-07  7.1561e-01  4.1619e-01  8.8139e-07  2.4299e-05  2.4299e-05  1.7846e+00 
 6.3000e-01  4.7010e-07  7.7443e-01  4.6271e-02  9.9157e-06  2.3889e-07  4.7040e-07  7.1548e-01  4.0934e-01  1.1191e-06  2.3504e-05  2.3504e-05  1.7804e+00 
 6.4000e-01  5.7747e-07  7.7443e-01  4.6931e-02  1.1881e-05  2.9174e-07  5.7783e-07  7.1532e-01  4.0247e-01  1.4150e-06  2.2655e-05  2.2655e-05  1.7752e+00 
 6.5000e-01  7.0519e-07  7.7443e-01  4.7717e-02  1.4130e-05  3.5442e-07  7.0561e-07  7.1513e-01  3.9560e-01  1.7817e-06  2.1743e-05  2.1743e-05  1.7687e+00 
 6.6000e-01  8.5581e-07  7.7443e-01  4.8645e-02  1.6674e-05  4.2822e-07  8.5630e-07  7.1488e-01  3.8873e-01  2.2343e-06  2.0752e-05  2.0752e-05  1.7607e+00 
 6.7000e-01  1.0318e-06  7.7443e-01  4.9732e-02  1.9520e-05  5.1444e-07  1.0324e-06  7.1458e-01  3.8187e-01  2.7909e-06  1.9667e-05  1.9667e-05  1.7507e+00 
 6.8000e-01  1.2355e-06  7.7443e-01  5.0995e-02  2.2663e-05  6.1434e-07  1.2361e-06  7.1421e-01  3.7502e-01  3.4741e-06  1.8467e-05  1.8467e-05  1.7384e+00 
 6.9000e-01  1.4688e-06  7.7444e-01  5.2450e-02  2.6090e-05  7.2915e-07  1.4694e-06  7.1375e-01  3.6821e-01  4.3120e-06  1.7125e-05  1.7125e-05  1.7231e+00 
 7.0000e-01  1.7327e-06  7.7444e-01  5.4111e-02  2.9774e-05  8.5995e-07  1.7334e-06  7.1317e-01  3.6145e-01  5.3419e-06  1.5606e-05  1.5606e-05  1.7040e+00 
 7.1000e-01  2.0272e-06  7.7444e-01  5.5990e-02  3.3667e-05  1.0077e-06  2.0279e-06  7.1245e-01  3.5477e-01  6.6161e-06  1.3859e-05  1.3859e-05  1.6800e+00 
 7.2000e-01  2.3502e-06  7.7444e-01  5.8099e-02  3.7695e-05  1.1731e-06  2.3508e-06  7.1151e-01  3.4822e-01  8.2143e-06  1.1806e-05  1.1806e-05  1.6490e+00 
 7.3000e-01  2.6948e-06  7.7444e-01  6.0446e-02  4.1730e-05  1.3566e-06  2.6954e-06  7.1026e-01  3.4187e-01  1.0276e-05  9.3101e-06  9.3101e-06  1.6076e+00 
 7.4000e-01  3.0429e-06  7.7444e-01  6.3033e-02  4.5510e-05  1.5582e-06  3.0433e-06  7.0843e-01  3.3593e-01  1.3070e-05  6.1366e-06  6.1366e-06  1.5471e+00 
 7.5000e-01  3.3351e-06  7.7444e-01  6.5861e-02  4.8288e-05  1.7774e-06  3.3353e-06  7.0522e-01  3.3102e-01  1.6521e-05  2.7384e-06  2.7384e-06  1.4410e+00 
 7.6000e-01  3.5067e-06  7.7444e-01  6.8928e-02  4.9408e-05  2.0131e-06  3.5068e-06  7.0016e-01  3.2750e-01  1.8355e-05  1.7314e-06  1.7314e-06  1.2735e+00 
 7.7000e-01  3.6079e-06  7.7444e-01  7.2227e-02  4.9709e-05  2.2661e-06  3.6079e-06  6.9458e-01  3.2436e-01  1.9316e-05  1.4440e-06  1.4440e-06  1.0889e+00 
 7.8000e-01  3.6621e-06  7.7444e-01  7.5749e-02  4.9599e-05  2.5377e-06  3.6621e-06  6.8901e-01  3.2121e-01  1.9925e-05  1.2874e-06  1.2874e-06  9.0446e-01 
 7.9000e-01  3.6801e-06  7.7444e-01  7.9481e-02  4.9275e-05  2.8315e-06  3.6801e-06  6.8364e-01  3.1790e-01  2.0304e-05  1.1864e-06  1.1864e-06  7.2675e-01 
 8.0000e-01  3.6688e-06  7.7444e-01  8.3407e-02  4.8845e-05  3.1595e-06  3.6688e-06  6.7857e-01  3.1435e-01  2.0517e-05  1.1144e-06  1.1144e-06  5.5886e-01 
 8.1000e-01  3.6325e-06  7.7444e-01  8.7509e-02  4.8323e-05  3.5613e-06  3.6325e-06  6.7385e-01  3.1051e-01  2.0596e-05  1.0588e-06  1.0588e-06  4.0288e-01 
 8.2000e-01  3.5722e-06  7.7444e-01  9.1767e-02  4.7517e-05  4.2211e-06  3.5722e-06  6.6961e-01  3.0630e-01  2.0557e-05  1.0132e-06  1.0132e-06  2.6238e-01 
 8.3000e-01  3.4786e-06  7.7445e-01  9.6161e-02  4.5288e-05  6.5824e-06  3.4786e-06  6.6623e-01  3.0142e-01  2.0366e-05  9.7341e-07  9.7341e-07  1.5058e-01 
 8.4000e-01  3.3319e-06  7.7445e-01  1.0067e-01  3.9300e-05  1.6136e-05  3.3319e-06  6.6449e-01  2.9524e-01  1.9946e-05  9.3612e-07  9.3612e-07  9.3133e-02 
 8.5000e-01  3.1578e-06  7.7445e-01  1.0527e-01  3.3138e-05  2.8569e-05  3.1578e-06  6.6375e-01  2.8829e-01  1.9394e-05  8.9951e-07  8.9951e-07  6.8503e-02 
 8.6000e-01  2.9794e-06  7.7445e-01  1.0994e-01  2.8335e-05  3.9807e-05  2.9794e-06  6.6332e-01  2.8107e-01  1.8796e-05  8.6340e-07  8.6340e-07  5.4199e-02 
 8.7000e-01  2.8029e-06  7.7445e-01  1.1465e-01  2.4482e-05  5.0015e-05  2.8029e-06  6.6302e-01  2.7373e-01  1.8178e-05  8.2779e-07  8.2779e-07  4.4357e-02 
 8.8000e-01  2.6302e-06  7.7445e-01  1.1939e-01  2.1282e-05  5.9544e-05  2.6302e-06  6.6280e-01  2.6632e-01  1.7547e-05  7.9265e-07  7.9265e-07  3.7013e-02 
 8.9000e-01  2.4624e-06  7.7445e-01  1.2415e-01  1.8565e-05  6.8609e-05  2.4624e-06  6.6262e-01  2.5886e-01  1.6906e-05  7.5800e-07  7.5800e-07  3.1278e-02 
 9.0000e-01  2.3000e-06  7.7445e-01  1.2890e-01  1.6227e-05  7.7339e-05  2.3000e-06  6.6248e-01  2.5137e-01  1.6259e-05  7.2384e-07  7.2384e-07  2.6664e-02 
 9.1000e-01  2.1434e-06  7.7445e-01  1.3363e-01  1.4197e-05  8.5811e-05  2.1433e-06  6.6237e-01  2.4386e-01  1.5606e-05  6.9015e-07  6.9015e-07  2.2876e-02 
 9.2000e-01  1.9927e-06  7.7445e-01  1.3833e-01  1.2426e-05  9.4077e-05  1.9927e-06  6.6227e-01  2.3635e-01  1.4950e-05  6.5697e-07  6.5697e-07  1.9720e-02 
 9.3000e-01  1.8482e-06  7.7445e-01  1.4300e-01  1.0876e-05  1.0217e-04  1.8482e-06  6.6219e-01  2.2884e-01  1.4291e-05  6.2428e-07  6.2428e-07  1.7058e-02 
 9.4000e-01  1.7100e-06  7.7445e-01  1.4762e-01  9.5145e-06  1.1011e-04  1.7100e-06  6.6212e-01  2.2134e-01  1.3631e-05  5.9212e-07  5.9212e-07  1.4795e-02 
 9.5000e-01  1.5781e-06  7.7445e-01  1.5218e-01  8.3180e-06  1.1791e-04  1.5781e-06  6.6207e-01  2.1386e-01  1.2971e-05  5.6050e-07  5.6050e-07  1.2855e-02 
 9.6000e-01  1.4526e-06  7.7445e-01  1.5669e-01  7.2654e-06  1.2559e-04  1.4526e-06  6.6202e-01  2.0642e-01  1.2312e-05  5.2943e-07  5.2943e-07  1.1184e-02 
 9.7000e-01  1.3335e-06  7.7445e-01  1.6113e-01  6.3391e-06  1.3315e-04  1.3335e-06  6.6197e-01  1.9902e-01  1.1655e-05  4.9896e-07  4.9896e-07  9.7375e-03 
 9.8000e-01  1.2208e-06  7.7445e-01  1.6551e-01  5.5239e-06  1.4060e-04  1.2208e-06  6.6193e-01  1.9168e-01  1.1003e-05  4.6911e-07  4.6911e-07  8.4807e-03 
 9.9000e-01  1.1145e-06  7.7445e-01  1.6983e-01  4.8069e-06  1.4795e-04  1.1145e-06  6.6190e-01  1.8440e-01  1.0356e-05  4.3991e-07  4.3991e-07  7.3857e-03 
 1.0000e+00  1.0146e-06  7.7445e-01  1.7407e-01  4.1765e-06  1.5519e-04  1.0146e-06  6.6187e-01  1.7721e-01  9.7169e-06  4.1142e-07  4.1142e-07  6.4298e-03 
 1.0100e+00  9.2092e-07  7.7445e-01  1.7825e-01  3.6228e-06  1.6234e-04  9.2091e-07  6.6185e-01  1.7012e-01  9.0870e-06  3.8368e-07  3.8368e-07  5.5940e-03 
 1.0200e+00  8.3342e-07  7.7445e-01  1.8236e-01  3.1371e-06  1.6939e-04  8.3342e-07  6.6182e-01  1.6314e-01  8.4685e-06  3.5673e-07  3.5673e-07  4.8626e-03 
