 4.4000e-01  4.6374e-09  7.7443e-01  4.3410e-02  1.2166e-07  2.8421e-09  4.6425e-09  7.6679e-01  4.7714e-01  7.8620e-09  8.2264e-04  1.8000e+00 
 4.5000e-01  6.0257e-09  7.7443e-01  4.3419e-02  1.5752e-07  3.6519e-09  6.0319e-09  7.6679e-01  4.7105e-01  1.0440e-08  8.0867e-04  1.8000e+00 
 4.6000e-01  7.8220e-09  7.7443e-01  4.3430e-02  2.0366e-07  4.6877e-09  7.8294e-09  7.6679e-01  4.6493e-01  1.3853e-08  7.9464e-04  1.8000e+00 
 4.7000e-01  1.0142e-08  7.7443e-01  4.3444e-02  2.6288e-07  6.0105e-09  1.0152e-08  7.6679e-01  4.5879e-01  1.8362e-08  7.8054e-04  1.8000e+00 
 4.8000e-01  1.3135e-08  7.7443e-01  4.3462e-02  3.3870e-07  7.6969e-09  1.3146e-08  7.6678e-01  4.5262e-01  2.4313e-08  7.6639e-04  1.8000e+00 
 4.9000e-01  1.6986e-08  7.7443e-01  4.3486e-02  4.3549e-07  9.8429e-09  1.7000e-08  7.6678e-01  4.4641e-01  3.2152e-08  7.5218e-04  1.8000e+00 
 5.0000e-01  2.1932e-08  7.7443e-01  4.3516e-02  5.5864e-07  1.2568e-08  2.1950e-08  7.6678e-01  4.4018e-01  4.2459e-08  7.3792e-04  1.8000e+00 
 5.1000e-01  2.8268e-08  7.7443e-01  4.3555e-02  7.1477e-07  1.6020e-08  2.8291e-08  7.6678e-01  4.3391e-01  5.5982e-08  7.2361e-04  1.8000e+00 
 5.2000e-01  3.6364e-08  7.7443e-01  4.3605e-02  9.1194e-07  2.0383e-08  3.6392e-08  7.6678e-01  4.2762e-01  7.3680e-08  7.0925e-04  1.7999e+00 
 5.3000e-01  4.6675e-08  7.7443e-01  4.3668e-02  1.1598e-06  2.5880e-08  4.6711e-08  7.6678e-01  4.2129e-01  9.6781e-08  6.9485e-04  1.7999e+00 
 5.4000e-01  5.9766e-08  7.7443e-01  4.3749e-02  1.4699e-06  3.2786e-08  5.9811e-08  7.6678e-01  4.1493e-01  1.2685e-07  6.8040e-04  1.7999e+00 
 5.5000e-01  7.6325e-08  7.7443e-01  4.3850e-02  1.8559e-06  4.1433e-08  7.6382e-08  7.6677e-01  4.0853e-01  1.6585e-07  6.6591e-04  1.7999e+00 
 5.6000e-01  9.7186e-08  7.7443e-01  4.3978e-02  2.3334e-06  5.2218e-08  9.7258e-08  7.6677e-01  4.0211e-01  2.1626e-07  6.5139e-04  1.7999e+00 
 5.7000e-01  1.2335e-07  7.7443e-01  4.4138e-02  2.9204e-06  6.5616e-08  1.2344e-07  7.6677e-01  3.9564e-01  2.8116e-07  6.3683e-04  1.7998e+00 
 5.8000e-01  1.5602e-07  7.7443e-01  4.4338e-02  3.6373e-06  8.2187e-08  1.5613e-07  7.6676e-01  3.8915e-01  3.6437e-07  6.2223e-04  1.7997e+00 
 5.9000e-01  1.9659e-07  7.7443e-01  4.4586e-02  4.5064e-06  1.0258e-07  1.9674e-07  7.6675e-01  3.8261e-01  4.7057e-07  6.0759e-04  1.7997e+00 
