 6.7000e-01  2.4961e-03  5.1519e-01  6.4480e-01 
 6.8000e-01  2.5103e-03  5.1519e-01  6.4480e-01 
 6.9000e-01  2.5237e-03  5.1519e-01  6.4480e-01 
 7.0000e-01  2.5365e-03  5.1519e-01  6.4480e-01 
 7.1000e-01  2.5485e-03  5.1519e-01  6.4480e-01 
 7.2000e-01  2.5599e-03  5.1519e-01  6.4480e-01 
 7.3000e-01  2.5707e-03  5.1519e-01  6.4480e-01 
 7.4000e-01  2.5809e-03  5.1519e-01  6.4480e-01 
 7.5000e-01  2.5906e-03  5.1519e-01  6.4480e-01 
 7.6000e-01  2.5998e-03  5.1519e-01  6.4480e-01 
 7.7000e-01  2.6085e-03  5.1519e-01  6.4480e-01 
 7.8000e-01  2.6168e-03  5.1519e-01  6.4480e-01 
 7.9000e-01  2.6247e-03  5.1519e-01  6.4480e-01 
 8.0000e-01  2.6322e-03  5.1519e-01  6.4480e-01 
 8.1000e-01  2.6394e-03  5.1519e-01  6.4480e-01 
 8.2000e-01  2.6462e-03  5.1519e-01  6.4480e-01 
 8.3000e-01  2.6528e-03  5.1519e-01  6.4480e-01 
 8.4000e-01  2.6590e-03  5.1519e-01  6.4480e-01 
 8.5000e-01  2.6651e-03  5.1519e-01  6.4480e-01 
 8.6000e-01  2.6708e-03  5.1519e-01  6.4480e-01 
 8.7000e-01  2.6764e-03  5.1519e-01  6.4480e-01 
 8.8000e-01  2.6817e-03  5.1519e-01  6.4480e-01 
 8.9000e-01  2.6869e-03  5.1519e-01  6.4480e-01 
 9.0000e-01  2.6918e-03  5.1519e-01  6.4480e-01 
 9.1000e-01  2.6966e-03  5.1519e-01  6.4480e-01 
 9.2000e-01  2.7013e-03  5.1519e-01  6.4480e-01 
 9.3000e-01  2.7057e-03  5.1519e-01  6.4480e-01 
 9.4000e-01  2.7101e-03  5.1519e-01  6.4480e-01 
 9.5000e-01  2.7143e-03  5.1519e-01  6.4480e-01 
 9.6000e-01  2.7184e-03  5.1519e-01  6.4480e-01 
 9.7000e-01  2.7223e-03  5.1519e-01  6.4480e-01 
 9.8000e-01  2.7262e-03  5.1519e-01  6.4480e-01 
 9.9000e-01  2.7299e-03  5.1519e-01  6.4480e-01 
 1.0000e+00  2.7336e-03  5.1519e-01  6.4480e-01 
 1.0100e+00  2.7371e-03  5.1519e-01  6.4480e-01 
 1.0200e+00  2.7406e-03  5.1519e-01  6.4480e-01 
 1.0300e+00  2.7440e-03  5.1519e-01  6.4480e-01 
 1.0400e+00  2.7473e-03  5.1519e-01  6.4480e-01 
 1.0500e+00  2.7505e-03  5.1519e-01  6.4480e-01 
 1.0600e+00  2.7536e-03  5.1519e-01  6.4480e-01 
 1.0700e+00  2.7567e-03  5.1519e-01  6.4480e-01 
 1.0800e+00  2.7597e-03  5.1519e-01  6.4480e-01 
 1.0900e+00  2.7627e-03  5.1519e-01  6.4480e-01 
 1.1000e+00  2.7656e-03  5.1519e-01  6.4480e-01 
 1.1100e+00  2.7684e-03  5.1519e-01  6.4480e-01 
 1.1200e+00  2.7712e-03  5.1519e-01  6.4480e-01 
 1.1300e+00  2.7739e-03  5.1519e-01  6.4480e-01 
 1.1400e+00  2.7765e-03  5.1519e-01  6.4480e-01 
 1.1500e+00  2.7792e-03  5.1519e-01  6.4480e-01 
 1.1600e+00  2.7817e-03  5.1519e-01  6.4480e-01 
 1.1700e+00  2.7842e-03  5.1519e-01  6.4480e-01 
 1.1800e+00  2.7867e-03  5.1519e-01  6.4480e-01 
 1.1900e+00  2.7892e-03  5.1519e-01  6.4480e-01 
 1.2000e+00  2.7916e-03  5.1519e-01  6.4480e-01 
 1.2100e+00  2.7939e-03  5.1519e-01  6.4480e-01 
 1.2200e+00  2.7962e-03  5.1519e-01  6.4480e-01 
 1.2300e+00  2.7985e-03  5.1519e-01  6.4480e-01 
 1.2400e+00  2.8008e-03  5.1519e-01  6.4480e-01 
 1.2500e+00  2.8030e-03  5.1519e-01  6.4480e-01 
 1.2600e+00  2.8052e-03  5.1519e-01  6.4480e-01 
 1.2700e+00  2.8073e-03  5.1519e-01  6.4480e-01 
 1.2800e+00  2.8094e-03  5.1519e-01  6.4480e-01 
 1.2900e+00  2.8115e-03  5.1519e-01  6.4480e-01 
 1.3000e+00  2.8136e-03  5.1519e-01  6.4480e-01 
 1.3100e+00  2.8156e-03  5.1519e-01  6.4480e-01 
 1.3200e+00  2.8176e-03  5.1519e-01  6.4480e-01 
 1.3300e+00  2.8196e-03  5.1519e-01  6.4480e-01 
 1.3400e+00  2.8215e-03  5.1519e-01  6.4480e-01 
 1.3500e+00  2.8235e-03  5.1519e-01  6.4480e-01 
 1.3600e+00  2.8254e-03  5.1519e-01  6.4480e-01 
 1.3700e+00  2.8273e-03  5.1519e-01  6.4480e-01 
 1.3800e+00  2.8291e-03  5.1519e-01  6.4480e-01 
 1.3900e+00  2.8310e-03  5.1519e-01  6.4480e-01 
 1.4000e+00  2.8328e-03  5.1519e-01  6.4480e-01 
 1.4100e+00  2.8346e-03  5.1519e-01  6.4480e-01 
 1.4200e+00  2.8364e-03  5.1519e-01  6.4480e-01 
 1.4300e+00  2.8381e-03  5.1519e-01  6.4480e-01 
 1.4400e+00  2.8399e-03  5.1519e-01  6.4480e-01 
 1.4500e+00  2.8416e-03  5.1519e-01  6.4480e-01 
 1.4600e+00  2.8433e-03  5.1519e-01  6.4480e-01 
 1.4700e+00  2.8450e-03  5.1519e-01  6.4480e-01 
 1.4800e+00  2.8466e-03  5.1519e-01  6.4480e-01 
 1.4900e+00  2.8483e-03  5.1519e-01  6.4480e-01 
 1.5000e+00  2.8499e-03  5.1519e-01  6.4480e-01 
 1.5100e+00  2.8515e-03  5.1519e-01  6.4480e-01 
 1.5200e+00  2.8531e-03  5.1519e-01  6.4480e-01 
 1.5300e+00  2.8547e-03  5.1519e-01  6.4480e-01 
 1.5400e+00  2.8563e-03  5.1519e-01  6.4480e-01 
 1.5500e+00  2.8579e-03  5.1519e-01  6.4480e-01 
 1.5600e+00  2.8594e-03  5.1519e-01  6.4480e-01 
 1.5700e+00  2.8609e-03  5.1519e-01  6.4480e-01 
 1.5800e+00  2.8625e-03  5.1519e-01  6.4480e-01 
 1.5900e+00  2.8640e-03  5.1519e-01  6.4480e-01 
 1.6000e+00  2.8654e-03  5.1519e-01  6.4480e-01 
 1.6100e+00  2.8669e-03  5.1519e-01  6.4480e-01 
 1.6200e+00  2.8684e-03  5.1519e-01  6.4480e-01 
 1.6300e+00  2.8698e-03  5.1519e-01  6.4480e-01 
 1.6400e+00  2.8713e-03  5.1519e-01  6.4480e-01 
 1.6500e+00  2.8727e-03  5.1519e-01  6.4480e-01 
 1.6600e+00  2.8741e-03  5.1519e-01  6.4480e-01 
 1.6700e+00  2.8756e-03  5.1519e-01  6.4480e-01 
 1.6800e+00  2.8769e-03  5.1519e-01  6.4480e-01 
 1.6900e+00  2.8783e-03  5.1519e-01  6.4480e-01 
 1.7000e+00  2.8797e-03  5.1519e-01  6.4480e-01 
 1.7100e+00  2.8811e-03  5.1519e-01  6.4480e-01 
 1.7200e+00  2.8824e-03  5.1519e-01  6.4480e-01 
 1.7300e+00  2.8838e-03  5.1519e-01  6.4480e-01 
 1.7400e+00  2.8851e-03  5.1519e-01  6.4480e-01 
 1.7500e+00  2.8864e-03  5.1519e-01  6.4480e-01 
 1.7600e+00  2.8878e-03  5.1519e-01  6.4480e-01 
 1.7700e+00  2.8891e-03  5.1519e-01  6.4480e-01 
 1.7800e+00  2.8904e-03  5.1519e-01  6.4480e-01 
 1.7900e+00  2.8917e-03  5.1519e-01  6.4480e-01 
 1.8000e+00  2.8929e-03  5.1519e-01  6.4480e-01 
