 1.3000e-01  3.6303e-11  6.0953e-01  4.0533e-02  9.7363e-10  2.9277e-10  6.9465e-12  9.1553e-15 -2.2732e-16 -1.5158e-16 -8.7764e-15  9.3477e-16 -1.1713e-18 -7.0628e-16  6.2329e-16 -7.6700e-19 -4.7095e-16 -5.8606e-16  7.5259e-19 -8.5700e-15  1.1857e-18 -9.7200e-16  9.7472e-15  6.6470e-15  3.6548e-15 
 1.4000e-01  4.7469e-11  6.0953e-01  4.0533e-02  1.2729e-09  3.8039e-10  9.0808e-12  9.1099e-15 -2.4459e-16 -1.6310e-16 -8.7022e-15  1.0100e-15 -1.2662e-18 -7.6414e-16  6.7345e-16 -8.2923e-19 -5.0953e-16 -6.2259e-16  7.9891e-19 -8.4881e-15  1.2965e-18 -1.0609e-15  9.7617e-15  6.6470e-15  3.6548e-15 
 1.5000e-01  6.2066e-11  6.0953e-01  4.0534e-02  1.6639e-09  4.9417e-10  1.1870e-11  9.0660e-15 -2.6322e-16 -1.7552e-16 -8.6272e-15  1.0915e-15 -1.3691e-18 -8.2691e-16  7.2780e-16 -8.9669e-19 -5.5139e-16 -6.6076e-16  8.4732e-19 -8.4060e-15  1.4185e-18 -1.1585e-15  9.7843e-15  6.6470e-15  3.6548e-15 
 1.6000e-01  8.1146e-11  6.0953e-01  4.0534e-02  2.1749e-09  6.4191e-10  1.5515e-11  9.0235e-15 -2.8330e-16 -1.8891e-16 -8.5513e-15  1.1797e-15 -1.4806e-18 -8.9496e-16  7.8664e-16 -9.6976e-19 -5.9676e-16 -7.0054e-16  8.9784e-19 -8.3239e-15  1.5525e-18 -1.2658e-15  9.8156e-15  6.6470e-15  3.6548e-15 
 1.7000e-01  1.0608e-10  6.0953e-01  4.0534e-02  2.8426e-09  8.3370e-10  2.0278e-11  8.9826e-15 -3.0494e-16 -2.0334e-16 -8.4743e-15  1.2752e-15 -1.6012e-18 -9.6866e-16  8.5029e-16 -1.0488e-18 -6.4591e-16 -7.4196e-16  9.5046e-19 -8.2415e-15  1.6996e-18 -1.3835e-15  9.8561e-15  6.6470e-15  3.6548e-15 
 1.8000e-01  1.3868e-10  6.0953e-01  4.0534e-02  3.7147e-09  1.0826e-09  2.6501e-11  8.9430e-15 -3.2821e-16 -2.1886e-16 -8.3959e-15  1.3784e-15 -1.7316e-18 -1.0484e-15  9.1908e-16 -1.1344e-18 -6.9909e-16 -7.8497e-16  1.0052e-18 -8.1590e-15  1.8608e-18 -1.5125e-15  9.9066e-15  6.6470e-15  3.6548e-15 
 1.9000e-01  1.8127e-10  6.0953e-01  4.0534e-02  4.8538e-09  1.4056e-09  3.4630e-11  8.9049e-15 -3.5323e-16 -2.3554e-16 -8.3161e-15  1.4897e-15 -1.8725e-18 -1.1346e-15  9.9334e-16 -1.2267e-18 -7.5657e-16 -8.2957e-16  1.0619e-18 -8.0764e-15  2.0373e-18 -1.6535e-15  9.9676e-15  6.6470e-15  3.6548e-15 
 2.0000e-01  2.3691e-10  6.0953e-01  4.0534e-02  6.3413e-09  1.8247e-09  4.5248e-11  8.8681e-15 -3.8008e-16 -2.5344e-16 -8.2346e-15  1.6098e-15 -2.0245e-18 -1.2277e-15  1.0734e-15 -1.3263e-18 -8.1862e-16 -8.7571e-16  1.1207e-18 -7.9935e-15  2.2301e-18 -1.8075e-15  1.0040e-14  6.6470e-15  3.6548e-15 
 2.1000e-01  3.0960e-10  6.0953e-01  4.0535e-02  8.2832e-09  2.3681e-09  5.9113e-11  8.8327e-15 -4.0885e-16 -2.7263e-16 -8.1512e-15  1.7391e-15 -2.1882e-18 -1.3280e-15  1.1596e-15 -1.4336e-18 -8.8552e-16 -9.2335e-16  1.1814e-18 -7.9105e-15  2.4403e-18 -1.9753e-15  1.0124e-14  6.6470e-15  3.6548e-15 
 2.2000e-01  4.0455e-10  6.0953e-01  4.0535e-02  1.0818e-08  3.0727e-09  7.7215e-11  8.7985e-15 -4.3964e-16 -2.9316e-16 -8.0657e-15  1.8780e-15 -2.3642e-18 -1.4360e-15  1.2522e-15 -1.5489e-18 -9.5752e-16 -9.7243e-16  1.2440e-18 -7.8274e-15  2.6691e-18 -2.1578e-15  1.0221e-14  6.6470e-15  3.6548e-15 
